distance_in_meters,duration_in_seconds,pickup_in_meters,pickup_in_seconds,driver_rating,order_hour,order_wday,order_month,driver_experience_days,price_start_local,price_bid_local
1700,244,625,107,5.0,18,5,8,114,200,200
876,166,155,33,4.93731,18,5,8,774,200,200
1886,303,1201,204,4.97881,18,5,8,307,200,200
5796,554,2191,287,4.97881,18,5,8,307,230,290
1902,264,918,168,4.97881,18,5,8,307,200,250
0,0,404,97,5.0,18,5,8,114,200,200
0,0,1140,163,4.97881,18,5,8,307,170,220
0,0,944,117,4.97881,18,5,8,307,200,250
2243,318,692,117,4.93731,18,5,8,774,300,300
2852,295,433,79,5.0,18,5,8,114,200,200
0,0,1559,200,5.0,18,5,8,593,400,400
3226,433,710,133,4.93731,18,5,8,774,200,200
0,0,983,185,4.93863,18,5,8,-481,150,200
2402,382,1700,307,4.93863,18,5,8,-481,150,200
2557,371,1229,152,5.0,18,5,8,321,150,200
0,0,3269,298,4.97881,18,5,8,307,250,250
3100,412,593,131,4.99099,18,5,8,131,200,200
2956,518,250,49,4.93731,18,5,8,774,200,300
850,122,1117,165,5.0,19,5,8,593,200,200
1423,223,831,134,5.0,19,5,8,321,200,200
3258,534,442,81,4.93731,19,5,8,774,200,300
3018,432,683,107,5.0,19,5,8,321,200,200
2668,356,162,33,4.93731,19,5,8,774,200,200
2084,296,707,126,5.0,19,5,8,593,200,200
1826,343,1236,162,4.93863,19,5,8,-481,130,200
3998,461,376,82,5.0,19,5,8,797,300,350
1275,217,1501,274,4.93731,19,5,8,774,150,250
3330,454,552,112,5.0,19,5,8,321,250,250
0,0,1211,188,4.97881,19,5,8,307,250,330
3675,514,1006,156,4.97881,19,5,8,307,200,250
3012,495,802,137,4.93731,19,5,8,774,200,300
2033,311,516,100,4.97881,19,5,8,307,180,200
978,161,227,51,5.0,19,5,8,797,200,200
978,161,72,16,4.93731,19,5,8,774,200,200
4316,485,504,50,4.95584,19,5,8,348,150,200
2766,441,384,84,4.93863,19,5,8,-481,200,300
1717,170,586,89,4.93863,19,5,8,-481,200,200
2317,235,1288,221,4.93863,19,5,8,-481,150,200
1979,290,553,104,5.0,19,5,8,321,200,200
1052,221,462,86,5.0,19,5,8,593,200,200
1052,221,1039,211,4.93863,19,5,8,-481,200,200
2570,297,605,110,5.0,19,5,8,321,200,200
1773,252,804,175,4.93863,19,5,8,-481,200,200
961,176,880,141,4.93863,19,5,8,-481,150,200
989,178,882,148,4.93863,19,5,8,-481,150,200
893,162,787,129,4.93863,19,5,8,-481,150,200
893,162,1375,239,5.0,19,5,8,114,150,200
1069,171,1185,168,4.93863,19,5,8,-481,180,200
1439,215,44,10,4.98834,19,5,8,602,150,200
1446,285,826,123,4.93863,19,5,8,-481,150,200
3883,425,1567,183,5.0,19,5,8,321,230,230
3883,425,855,95,4.97881,19,5,8,307,230,230
2464,349,623,117,5.0,19,5,8,114,200,200
6190,737,836,123,4.98834,19,5,8,602,300,300
1518,209,539,100,5.0,19,5,8,593,150,200
3510,450,1934,251,5.0,19,5,8,321,200,200
7818,727,1102,145,5.0,19,5,8,593,250,250
4429,583,639,121,5.0,20,5,8,114,250,250
1619,214,754,171,4.93863,20,5,8,-481,200,200
679,129,1228,177,4.93863,20,5,8,-481,100,200
2560,391,750,148,4.97881,20,5,8,307,250,250
1412,195,724,84,5.0,20,5,8,324,100,200
3924,517,115,28,5.0,20,5,8,324,260,260
3980,377,1163,165,4.93863,20,5,8,-481,250,250
824,140,463,97,4.93863,20,5,8,-481,150,200
2067,310,972,141,4.93863,20,5,8,-481,100,250
1394,224,576,106,5.0,20,5,8,114,250,250
933,114,608,113,4.93863,20,5,8,-481,150,200
2185,353,1331,210,5.0,20,5,8,321,200,200
2185,353,1540,215,4.97881,20,5,8,307,200,200
0,0,955,147,4.97881,20,5,8,307,200,250
213,34,2573,375,5.0,20,5,8,321,200,210
2571,361,1714,210,4.97881,20,5,8,307,200,200
3772,477,932,124,5.0,20,5,8,324,200,230
1821,226,1285,164,5.0,20,5,8,324,200,200
4006,484,927,161,4.93863,20,5,8,-481,150,250
908,171,849,114,4.93863,20,5,8,-481,150,200
3267,507,838,128,4.93863,20,5,8,-481,200,250
1839,327,1064,134,4.93863,20,5,8,-481,150,200
1678,253,144,35,4.89024,20,5,8,81,200,230
2557,339,316,46,4.89024,20,5,8,81,200,200
1936,270,861,191,4.93863,20,5,8,-481,200,250
0,0,404,50,4.93863,20,5,8,-481,200,250
0,0,1584,218,4.93863,21,5,8,-481,150,250
1460,237,961,172,5.0,21,5,8,114,200,200
2089,370,942,176,4.93863,21,5,8,-481,200,350
1688,236,546,89,4.93863,21,5,8,-481,200,200
2216,378,1320,224,5.0,21,5,8,114,150,200
657,95,863,113,4.93863,21,5,8,-481,150,200
2817,404,1481,216,4.93863,21,5,8,-481,250,250
6109,655,660,114,5.0,21,5,8,114,250,300
1731,261,722,120,4.93863,21,5,8,-481,200,250
1389,228,514,115,4.93863,21,5,8,-481,250,250
9438,911,936,144,4.96821,21,5,8,323,400,500
1087,155,100,23,4.89024,21,5,8,81,200,200
2348,200,2129,301,5.0,21,5,8,-467,150,200
2371,363,935,142,4.93863,21,5,8,-481,150,250
4448,463,654,142,5.0,21,5,8,114,250,250
6437,659,847,135,5.0,21,5,8,-467,250,250
2371,363,947,144,4.93863,21,5,8,-481,160,250
1602,309,370,89,4.93863,22,5,8,-481,200,250
1960,332,1159,148,4.93863,22,5,8,-481,150,250
544,107,770,143,4.93863,22,5,8,-481,150,250
1498,243,615,127,4.93863,22,5,8,-481,200,250
3058,416,1433,214,4.93863,22,5,8,-481,150,250
1519,229,1827,265,4.93731,22,5,8,774,150,200
1413,288,1505,249,4.93863,22,5,8,-481,200,250
4082,482,1149,172,4.93863,22,5,8,-481,150,250
1840,331,555,118,4.93863,22,5,8,-481,200,250
1232,198,1754,187,4.93863,22,5,8,-481,150,250
1491,256,1029,188,4.93863,22,5,8,-481,150,250
1756,326,1118,175,4.93863,22,5,8,-481,200,250
2160,250,1251,143,4.93863,22,5,8,-481,200,250
5728,787,1220,181,5.0,22,5,8,114,350,350
1626,219,1384,165,5.0,22,5,8,114,250,250
1568,305,2717,302,4.93863,23,5,8,-481,200,250
4295,464,775,103,5.0,23,5,8,114,300,300
1870,228,1283,195,5.0,23,5,8,114,200,250
2268,284,1219,156,4.93863,23,5,8,-481,200,300
991,183,540,96,4.93863,23,5,8,-481,150,250
564,91,538,69,5.0,23,5,8,114,200,200
2328,337,340,40,4.93731,23,5,8,774,200,250
2328,337,176,20,4.93731,23,5,8,774,200,250
577,113,722,136,4.93863,23,5,8,-481,150,250
577,113,1167,199,4.93731,23,5,8,774,150,250
805,133,769,110,4.93863,23,5,8,-481,150,250
805,133,327,55,4.93731,23,5,8,774,150,250
1085,167,980,124,4.93731,23,5,8,774,200,250
893,250,387,75,5.0,23,5,8,114,150,200
6837,678,616,104,5.0,23,5,8,114,350,400
1737,259,1774,293,4.93731,23,5,8,774,200,250
4806,587,2343,234,5.0,23,5,8,-484,300,300
2946,499,1315,233,5.0,23,5,8,114,200,250
1726,221,2110,320,4.93731,23,5,8,774,180,250
0,0,615,100,4.93863,23,5,8,-481,200,250
2158,331,725,111,4.93863,0,6,8,-480,150,250
0,0,1682,245,4.93731,0,6,8,775,200,350
6552,800,1393,131,5.0,0,6,8,-483,200,300
1697,261,1421,227,4.93731,0,6,8,775,200,250
1762,254,1076,140,4.93863,0,6,8,-480,200,250
1762,254,833,106,4.93731,0,6,8,775,200,250
0,0,1616,208,4.93731,0,6,8,775,200,250
0,0,831,141,4.93731,0,6,8,775,200,250
1663,295,592,124,4.93731,0,6,8,775,200,250
0,0,1107,162,4.93731,0,6,8,775,200,250
1893,293,954,134,4.93731,0,6,8,775,200,250
2054,324,703,124,4.93731,0,6,8,775,180,250
2836,478,2515,405,4.93731,0,6,8,775,200,300
1488,230,1362,217,4.93731,0,6,8,775,200,250
3150,244,274,27,4.91788,0,6,8,336,150,200
1347,218,1057,204,4.93863,0,6,8,-480,150,250
2308,307,1306,188,4.93863,0,6,8,-480,150,250
0,0,593,90,4.93863,0,6,8,-480,200,250
1262,163,808,124,4.93863,1,6,8,-480,200,250
1455,229,964,140,4.93731,1,6,8,775,200,250
3095,425,746,166,4.93731,1,6,8,775,200,300
1078,140,180,36,4.93731,1,6,8,775,200,250
3169,408,703,105,4.93731,1,6,8,775,200,350
1410,199,969,140,4.93731,1,6,8,775,200,250
1549,234,136,27,4.93731,1,6,8,775,200,250
2313,293,1692,232,4.93731,1,6,8,775,250,300
1528,226,1584,243,4.93863,1,6,8,-480,150,250
1528,226,554,103,4.93731,1,6,8,775,150,250
1155,157,80,19,4.93731,1,6,8,775,200,250
1842,236,712,97,4.93731,1,6,8,775,200,250
0,0,185,38,4.93731,1,6,8,775,200,250
1258,211,739,164,4.93731,1,6,8,775,200,250
1910,267,649,136,4.93731,1,6,8,775,170,300
0,0,1919,234,4.93731,1,6,8,775,200,350
758,149,1708,250,4.93731,1,6,8,775,200,250
998,170,406,68,4.93863,2,6,8,-480,200,250
1186,176,1289,190,4.93863,2,6,8,-480,150,300
1186,176,961,145,4.93731,2,6,8,775,150,250
1503,234,808,125,4.93731,2,6,8,775,180,250
1453,234,465,80,4.93731,2,6,8,775,100,250
2014,268,177,24,4.93731,2,6,8,775,250,250
2555,374,943,152,4.93863,2,6,8,-480,350,350
1288,158,654,99,4.93863,2,6,8,-480,200,250
1461,237,1445,194,4.93863,2,6,8,-480,200,250
1352,220,1470,200,4.93863,2,6,8,-480,200,250
1881,237,117,26,4.93863,3,6,8,-480,200,250
3350,383,1103,167,4.93863,3,6,8,-480,250,300
918,136,96,21,4.93863,3,6,8,-480,150,250
2074,295,438,73,4.93863,3,6,8,-480,250,250
2074,295,353,59,4.93731,3,6,8,775,250,300
2074,295,453,76,4.93863,3,6,8,-480,250,500
1728,277,1205,191,4.93863,3,6,8,-480,250,250
1728,277,1318,188,4.93731,3,6,8,775,250,250
1649,222,462,79,4.93863,4,6,8,-480,250,300
19359,1360,636,114,4.93863,4,6,8,-480,700,1400
1963,266,94,20,4.93863,4,6,8,-480,300,300
0,0,1353,180,4.93731,4,6,8,775,150,250
1645,259,1380,186,4.93731,4,6,8,775,200,250
2354,308,502,69,5.0,6,6,8,306,200,200
0,0,4084,565,5.0,6,6,8,306,180,250
1543,231,1155,172,5.0,6,6,8,115,150,200
1543,231,1357,164,5.0,6,6,8,306,150,200
3428,327,684,80,5.0,6,6,8,306,180,200
4081,503,357,56,5.0,7,6,8,115,200,250
3445,346,708,133,5.0,7,6,8,306,180,200
2669,370,731,113,4.84071,7,6,8,317,250,300
2630,330,894,101,4.84071,7,6,8,317,150,180
0,0,486,78,5.0,7,6,8,798,200,250
5878,557,1329,182,4.84071,7,6,8,317,250,300
8575,711,664,51,4.98243,7,6,8,115,250,250
0,0,981,148,5.0,7,6,8,115,150,200
0,0,1254,175,4.84071,7,6,8,317,150,200
0,0,1027,141,4.84071,7,6,8,317,150,200
0,0,1376,186,5.0,7,6,8,306,200,200
0,0,1160,168,5.0,7,6,8,115,150,200
1772,255,589,86,5.0,7,6,8,115,180,200
2117,144,651,73,4.84071,7,6,8,317,200,250
7858,773,86,21,5.0,7,6,8,115,250,300
1745,177,1527,202,4.98243,7,6,8,115,200,200
1745,177,758,127,5.0,7,6,8,115,200,200
5066,781,607,119,4.98243,8,6,8,115,400,400
5066,781,655,106,5.0,8,6,8,306,400,400
1864,243,1028,156,5.0,8,6,8,115,150,200
2554,365,425,84,4.98243,8,6,8,115,150,200
3378,331,952,142,4.84071,8,6,8,317,200,250
0,0,837,110,5.0,8,6,8,115,200,200
1900,279,573,119,4.98243,8,6,8,115,200,200
1745,224,449,51,4.84071,8,6,8,317,200,200
2281,338,870,142,5.0,8,6,8,306,180,300
0,0,712,111,5.0,8,6,8,306,150,250
2946,358,499,80,4.84071,8,6,8,317,150,200
3120,426,1113,163,5.0,8,6,8,306,150,200
3689,372,397,75,5.0,8,6,8,306,200,200
2814,279,580,118,5.0,8,6,8,347,200,200
1866,304,858,150,5.0,8,6,8,347,130,200
0,0,817,101,4.84071,8,6,8,317,250,250
5747,576,686,86,4.84071,8,6,8,317,350,350
1121,164,710,112,5.0,8,6,8,347,150,200
1362,202,543,105,4.96044,8,6,8,102,200,200
4668,523,1564,133,4.84071,9,6,8,317,200,200
6653,724,260,45,5.0,9,6,8,325,200,250
0,0,1255,235,5.0,9,6,8,347,150,200
0,0,1823,296,4.94702,9,6,8,-141,250,330
7710,836,837,122,5.0,9,6,8,325,250,250
0,0,580,91,5.0,9,6,8,347,200,200
0,0,1074,165,4.84071,9,6,8,317,200,250
1493,247,435,63,5.0,9,6,8,347,150,200
1408,210,1115,269,5.0,9,6,8,347,130,200
5396,561,646,77,4.84071,9,6,8,317,200,200
973,124,786,97,5.0,9,6,8,347,200,200
2041,430,130,29,4.94702,9,6,8,-141,150,200
2041,430,498,73,5.0,9,6,8,347,150,200
4337,441,2084,271,4.94702,9,6,8,-141,200,250
3202,406,509,66,5.0,9,6,8,594,200,200
5281,599,86,20,4.84071,9,6,8,317,200,200
4756,535,311,47,4.99099,9,6,8,132,200,250
4756,535,414,79,4.94702,9,6,8,-141,200,250
4067,397,617,71,4.94702,9,6,8,-141,200,250
3557,364,372,61,4.99099,10,6,8,132,180,240
3557,364,455,89,4.94702,10,6,8,-141,180,200
2083,318,499,85,4.84071,10,6,8,317,200,200
3714,405,609,112,4.84071,10,6,8,317,200,200
3004,359,913,117,4.84071,10,6,8,317,200,200
6284,619,1624,189,5.0,10,6,8,594,250,250
3450,452,911,121,4.99232,10,6,8,-150,150,200
0,0,978,99,4.94702,10,6,8,-141,130,200
5200,596,216,38,4.94702,10,6,8,-141,200,200
1776,255,819,123,4.84071,10,6,8,317,200,200
2722,287,2547,258,4.99099,10,6,8,132,200,250
5192,538,417,85,4.94702,10,6,8,-141,200,250
1076,133,1249,165,4.94702,10,6,8,-141,120,200
1675,222,724,106,4.99232,10,6,8,-150,200,200
1675,222,1520,178,5.0,10,6,8,594,200,200
1742,282,1009,151,4.84071,10,6,8,317,160,200
1492,185,823,126,4.94702,10,6,8,-141,200,200
1064,179,404,53,5.0,10,6,8,594,200,200
5498,487,341,41,5.0,10,6,8,347,200,250
1161,169,637,113,4.94702,10,6,8,-141,180,200
1161,169,883,137,4.84071,10,6,8,317,180,200
2701,347,1022,146,4.99232,10,6,8,-150,150,200
2701,347,528,67,4.84071,10,6,8,317,150,200
0,0,583,96,4.99232,10,6,8,-150,200,200
0,0,87,16,4.84071,10,6,8,317,200,200
0,0,757,88,4.97881,10,6,8,308,200,200
1445,227,254,43,4.99232,10,6,8,-150,200,200
1445,227,209,36,4.84071,10,6,8,317,200,200
1445,227,1003,126,4.97881,10,6,8,308,200,200
4082,437,528,70,4.84071,10,6,8,317,300,300
4082,437,501,79,4.97881,10,6,8,308,300,300
2041,293,1440,223,4.97881,10,6,8,308,180,200
1665,234,162,23,4.94702,10,6,8,-141,200,200
1665,234,387,59,4.97881,10,6,8,308,200,200
0,0,354,56,4.99232,10,6,8,-150,200,200
0,0,198,30,5.0,10,6,8,594,200,200
3294,406,88,21,4.97881,11,6,8,308,200,250
669,169,539,99,4.94702,11,6,8,-141,150,200
1717,331,492,77,5.0,11,6,8,594,150,200
2814,342,1329,139,4.84071,11,6,8,317,200,200
2029,296,564,99,4.99232,11,6,8,-150,150,200
8741,795,1065,104,4.97881,11,6,8,308,300,350
3518,497,841,118,5.0,11,6,8,594,170,200
0,0,2138,204,4.84071,11,6,8,317,150,200
16921,1085,1607,233,4.94702,11,6,8,-141,500,650
2529,319,462,80,4.94702,11,6,8,-141,200,250
3015,359,666,93,4.99232,11,6,8,-150,150,200
3015,359,285,52,5.0,11,6,8,594,150,200
0,0,826,115,5.0,11,6,8,594,150,200
2332,352,917,132,4.99232,11,6,8,-150,200,200
2158,306,181,33,4.94702,11,6,8,-141,200,200
6648,682,1099,191,4.99232,11,6,8,-150,200,250
3893,380,549,83,4.94702,11,6,8,-141,200,250
9201,819,1961,198,5.0,12,6,8,347,200,300
7364,779,1027,100,5.0,12,6,8,347,250,300
1025,122,3180,264,5.0,12,6,8,347,150,200
5542,692,1837,175,4.97881,12,6,8,308,250,250
3577,370,451,59,5.0,12,6,8,347,200,200
3599,445,377,50,5.0,12,6,8,347,150,200
3679,440,349,74,4.99232,12,6,8,-150,200,200
3679,440,1816,214,4.97881,12,6,8,308,200,250
0,0,742,112,4.97881,12,6,8,308,200,250
0,0,722,101,5.0,12,6,8,347,250,250
2078,330,1245,211,4.93731,12,6,8,775,200,200
6201,748,129,22,4.93731,12,6,8,775,150,200
850,134,762,122,5.0,12,6,8,306,200,200
1268,211,610,108,4.93731,13,6,8,775,200,250
0,0,1077,137,5.0,13,6,8,347,200,200
2252,345,1251,205,4.93731,13,6,8,775,250,250
0,0,291,49,4.99232,13,6,8,-150,200,250
2309,340,261,39,5.0,13,6,8,306,200,200
3562,366,444,70,4.97881,13,6,8,308,250,250
11572,1157,1726,234,4.97881,13,6,8,308,300,450
11572,1157,1726,234,4.97881,13,6,8,308,300,450
977,127,405,96,4.97881,13,6,8,308,150,200
11572,1143,1726,234,4.97881,13,6,8,308,350,440
2994,367,848,115,5.0,13,6,8,306,200,200
4644,496,3472,393,4.97881,13,6,8,308,200,300
2240,343,1160,203,4.93731,13,6,8,775,150,200
2240,343,604,128,5.0,13,6,8,347,150,200
5622,715,997,141,4.97881,13,6,8,308,300,300
1148,205,1011,146,5.0,13,6,8,347,150,200
1693,260,575,93,5.0,13,6,8,347,150,200
1637,250,1080,171,4.93731,13,6,8,775,150,200
680,113,1087,134,5.0,13,6,8,306,200,200
1904,270,1526,234,5.0,13,6,8,306,150,200
763,173,718,152,5.0,13,6,8,306,100,200
0,0,1070,145,4.97881,13,6,8,308,150,200
1174,204,1484,212,4.93731,13,6,8,775,150,200
1163,200,1379,231,4.97881,13,6,8,308,180,200
2116,407,546,107,4.97881,13,6,8,308,180,240
12401,1174,1121,173,4.97881,13,6,8,308,400,750
0,0,1609,175,5.0,13,6,8,347,150,200
1288,193,2031,338,4.93731,13,6,8,775,150,200
1288,193,642,107,5.0,13,6,8,306,150,200
1669,249,989,129,4.99232,14,6,8,-150,200,200
1614,264,1625,264,5.0,14,6,8,306,150,200
1812,280,626,130,4.93731,14,6,8,775,150,200
1694,230,650,98,4.93731,14,6,8,775,200,200
1334,212,844,124,4.93731,14,6,8,775,150,200
1334,212,239,46,5.0,14,6,8,306,150,200
1356,213,764,151,5.0,14,6,8,347,150,200
5189,568,878,142,5.0,14,6,8,347,200,250
2144,327,174,42,4.93731,14,6,8,775,150,200
2144,327,1168,188,4.97881,14,6,8,308,150,200
2144,327,931,140,5.0,14,6,8,306,150,200
967,154,917,145,4.97881,14,6,8,308,150,200
967,154,1005,137,5.0,14,6,8,306,150,200
967,154,930,123,5.0,14,6,8,306,150,200
1276,158,1340,150,5.0,14,6,8,347,150,200
3245,431,1358,236,4.97881,14,6,8,308,200,250
3919,465,1191,164,4.97881,14,6,8,308,200,250
6169,703,1226,172,4.97881,14,6,8,308,180,240
1833,238,398,101,5.0,14,6,8,347,170,200
1412,284,480,102,5.0,14,6,8,306,150,200
4262,525,1566,165,4.99232,14,6,8,-150,250,250
835,151,303,54,4.93731,14,6,8,775,150,200
5029,518,273,31,4.97881,14,6,8,308,200,200
4338,516,2033,176,4.97881,14,6,8,308,180,240
1601,258,710,113,5.0,14,6,8,306,200,200
2028,289,1049,167,5.0,14,6,8,347,150,200
2238,301,202,48,4.93731,14,6,8,775,200,200
3436,353,442,98,5.0,14,6,8,347,150,200
3619,454,1268,190,5.0,14,6,8,347,100,200
5798,700,627,79,4.97881,15,6,8,308,200,200
0,0,361,70,4.93731,15,6,8,775,200,200
12388,1036,693,88,4.84071,15,6,8,317,350,400
10210,825,114,14,4.84071,15,6,8,317,400,400
0,0,560,103,4.93731,15,6,8,775,150,200
0,0,475,83,4.99099,15,6,8,132,150,200
2402,288,795,123,5.0,15,6,8,306,200,200
5266,561,1572,250,4.97881,15,6,8,308,200,250
0,0,2214,265,4.97881,15,6,8,308,200,250
7676,736,1512,240,4.97881,15,6,8,308,250,330
4868,469,185,47,5.0,15,6,8,347,300,300
1378,178,164,41,4.93731,15,6,8,775,150,200
3121,367,1424,179,4.84071,15,6,8,317,200,200
1152,131,648,93,4.84071,15,6,8,317,200,200
5958,670,1744,238,4.97881,15,6,8,308,150,250
0,0,1610,164,4.99232,15,6,8,-150,150,250
1988,262,621,113,4.93731,15,6,8,775,150,250
6057,657,1557,151,4.99232,15,6,8,-150,200,250
3552,398,570,73,4.99232,15,6,8,-150,200,250
2494,342,1415,193,5.0,15,6,8,347,200,250
1463,219,1066,175,4.93731,15,6,8,775,150,200
3677,472,860,130,4.93731,15,6,8,775,200,200
2425,367,1018,167,4.98481,15,6,8,780,180,180
0,0,106,26,5.0,15,6,8,347,150,200
1578,229,784,121,4.93731,15,6,8,775,180,200
4174,445,1066,165,4.84071,15,6,8,317,200,250
1530,186,799,137,4.93731,15,6,8,775,150,200
0,0,756,73,4.84071,15,6,8,317,1300,1300
4034,482,281,46,4.99099,16,6,8,132,200,200
828,124,392,96,4.93731,16,6,8,775,130,200
0,0,865,176,4.93731,16,6,8,775,150,250
2685,300,729,111,4.93731,16,6,8,775,200,200
1359,191,1462,255,4.93731,16,6,8,775,150,200
3343,395,836,128,4.93731,16,6,8,775,200,200
2044,311,77,18,4.89024,16,6,8,82,100,200
6869,749,1166,162,4.89024,16,6,8,82,400,400
2468,367,931,148,4.93731,16,6,8,775,150,200
1648,250,1392,168,4.93731,16,6,8,775,200,200
1762,228,767,109,5.0,16,6,8,306,200,200
1888,258,3109,343,5.0,16,6,8,347,170,200
5810,643,825,116,4.99841,16,6,8,-139,200,250
2686,357,946,161,5.0,16,6,8,306,150,200
3696,399,1179,170,4.93731,16,6,8,775,150,250
1668,228,568,107,5.0,16,6,8,306,150,200
3331,410,1179,172,4.93731,16,6,8,775,150,250
0,0,1015,139,4.93731,16,6,8,775,120,200
2118,308,1484,208,4.93731,16,6,8,775,180,240
0,0,1139,188,4.99841,16,6,8,-139,250,250
2118,308,1484,208,4.93731,16,6,8,775,200,250
0,0,709,107,4.93731,16,6,8,775,200,200
3038,318,161,12,5.0,16,6,8,347,200,200
1593,180,1118,142,4.93731,16,6,8,775,200,250
0,0,1850,216,4.93731,16,6,8,775,150,200
0,0,898,127,5.0,16,6,8,306,150,200
7558,880,1149,208,4.89024,16,6,8,82,200,250
2759,407,629,97,4.99841,16,6,8,-139,200,200
2303,380,423,102,5.0,16,6,8,306,150,200
1399,223,1507,253,5.0,16,6,8,306,150,200
1005,113,764,79,4.99099,16,6,8,132,200,200
5621,616,771,130,4.99841,17,6,8,-139,250,250
4520,471,552,83,4.89024,17,6,8,82,170,220
0,0,607,104,5.0,17,6,8,306,200,200
3214,348,620,71,4.99841,17,6,8,-139,200,200
5253,611,903,150,4.89024,17,6,8,82,200,230
5774,689,453,75,4.99841,17,6,8,-139,200,200
0,0,267,52,5.0,17,6,8,306,200,200
5774,689,2000,207,4.99099,17,6,8,132,200,200
3543,422,765,88,4.99099,17,6,8,132,200,200
2674,350,1066,167,5.0,17,6,8,347,250,250
6946,713,1557,271,5.0,17,6,8,347,200,300
1099,129,877,116,5.0,17,6,8,306,200,200
2581,316,326,63,4.89024,17,6,8,82,180,220
2285,242,208,46,4.99841,18,6,8,-139,180,180
4648,420,475,92,4.89024,18,6,8,82,200,300
2557,377,514,68,5.0,18,6,8,306,200,200
2839,325,1023,161,4.96291,18,6,8,-156,180,200
2189,210,1584,215,5.0,18,6,8,306,150,200
16339,1185,808,103,5.0,18,6,8,322,350,400
2011,259,69,13,5.0,18,6,8,306,150,200
4131,467,566,94,4.89024,18,6,8,82,250,250
2599,337,911,116,4.96291,18,6,8,-156,150,200
0,0,1272,189,5.0,18,6,8,110,500,600
2259,313,248,42,5.0,18,6,8,306,150,200
3696,381,577,93,4.89024,18,6,8,82,200,200
1343,210,790,103,5.0,18,6,8,306,150,200
0,0,316,52,5.0,18,6,8,306,150,200
2756,374,925,118,5.0,18,6,8,306,150,200
3536,415,1696,141,4.99099,18,6,8,132,180,220
3536,415,1700,141,4.99099,18,6,8,132,200,200
3067,458,1150,129,4.96291,18,6,8,-156,200,200
4548,439,215,38,4.99099,18,6,8,132,200,200
0,0,427,102,5.0,18,6,8,306,200,200
5927,658,623,85,5.0,19,6,8,322,200,250
4207,450,67,16,5.0,19,6,8,322,200,200
1417,230,547,78,5.0,19,6,8,306,170,200
0,0,1096,162,5.0,19,6,8,306,200,200
1876,304,649,89,5.0,19,6,8,306,200,200
1597,244,1085,153,5.0,19,6,8,306,150,200
2672,353,667,121,5.0,19,6,8,306,200,200
3251,352,1177,154,4.93863,19,6,8,-480,200,200
3251,352,1424,280,5.0,19,6,8,306,200,200
2179,338,656,108,5.0,19,6,8,306,250,250
2989,276,720,96,4.93863,19,6,8,-480,200,250
0,0,1100,148,5.0,19,6,8,306,200,200
8282,908,1268,183,4.93863,20,6,8,-480,250,400
4396,366,1930,182,4.93863,20,6,8,-480,250,300
1913,234,925,151,4.93863,21,6,8,-480,180,200
1913,234,1056,188,4.93731,21,6,8,775,180,200
1334,211,1269,184,4.93863,21,6,8,-480,300,300
1334,211,1938,260,4.93731,21,6,8,775,300,300
14530,926,1062,157,5.0,21,6,8,-483,350,400
1576,249,631,95,4.93731,21,6,8,775,150,200
0,0,16210,1027,5.0,21,6,8,779,500,600
2124,243,841,82,4.93731,21,6,8,775,250,250
1393,217,284,62,4.93863,21,6,8,-480,300,300
2072,245,1080,119,4.93731,21,6,8,775,150,200
2072,245,837,148,4.89024,21,6,8,82,150,200
612,106,967,94,5.0,21,6,8,779,200,200
612,106,555,83,4.89024,21,6,8,82,200,200
5383,544,3872,281,5.0,21,6,8,779,200,250
4564,442,495,69,5.0,21,6,8,779,200,250
2013,257,164,23,4.93731,21,6,8,775,200,200
2512,405,2289,324,5.0,21,6,8,779,200,200
2369,315,984,100,5.0,21,6,8,779,200,200
2063,303,764,116,4.93863,21,6,8,-480,200,250
5661,354,285,58,5.0,21,6,8,779,200,250
1610,225,1041,146,5.0,22,6,8,779,200,200
2701,384,610,100,4.93863,22,6,8,-480,150,250
1650,209,764,135,5.0,22,6,8,779,200,200
1811,262,1334,153,5.0,22,6,8,779,200,200
3086,373,482,77,5.0,22,6,8,779,200,200
3325,386,910,110,5.0,22,6,8,779,200,250
1924,308,66,16,5.0,22,6,8,779,300,300
2365,352,1590,223,4.93863,22,6,8,-480,150,200
1155,212,305,73,4.93863,22,6,8,-480,200,200
3269,426,2200,342,4.93731,22,6,8,775,150,350
1818,238,488,106,4.93863,22,6,8,-480,150,300
1818,238,1170,161,4.93731,22,6,8,775,150,300
3294,384,1228,158,4.96291,23,6,8,-156,150,250
1967,277,1350,162,4.93863,23,6,8,-480,150,250
1967,277,1404,174,4.93731,23,6,8,775,150,200
1949,265,764,92,4.93863,23,6,8,-480,200,200
1949,265,797,100,4.93731,23,6,8,775,200,200
2003,256,1327,180,4.93731,23,6,8,775,250,250
0,0,4434,403,4.95832,23,6,8,-148,300,300
2571,461,1710,228,4.93731,23,6,8,775,150,250
9419,1006,1023,116,4.96291,23,6,8,-156,300,350
0,0,542,102,4.93731,23,6,8,775,200,200
3427,467,440,106,4.93863,0,0,8,-479,250,250
812,109,744,115,4.93731,0,0,8,776,200,200
3533,291,2765,281,4.95832,0,0,8,-147,300,300
2437,378,1276,142,4.93863,0,0,8,-479,150,250
811,98,460,56,4.95832,0,0,8,-147,300,400
3139,541,440,106,4.96291,0,0,8,-155,200,250
0,0,1143,153,4.93863,0,0,8,-479,200,250
